,Median Age by Sex,Total Population,Male,Female,Never Married,Now Married,Widowed,Divorced,"12th Grade, No Diploma",High School Diploma,GED,Some College <1 Year,Some College >1 Year,Associate's Degree,Bachelor's Degree,Master's Degree,Professional School Degree,Doctorate,Median Income,Population Below Poverty Line,Total Income 10k(%),Total Income 10k-15k(%),Total Income 15k-25k(%),Total Income 25k-35k(%),Total Income 35k-50(%),Total Income 50k-75k(%),Total Income 75k-100k(%),Total Income 100k-150k(%),Total Income 150k-200k(%),Total Income >200k(%),Poverty Rate (%),Degree Percentage (%),POC Population (%),White Population (%),Black/African American Population (%),Asian Population (%),Hawaiian/Pacific Islander Population (%),American Indian/Alaskan Population (%),Some Other Race Population (%),Two or More Races Population (%),Disabled Population (%)
2770,36.9,617396,307076,310320,323936,208833,19514,47430,5098,61907,13206,27411,58777,36949,123988,52779,8114,6991,102851,38840,2.5,1.6,3.6,4.3,7.9,15.8,12.9,22.3,13.6,15.6,6.290938068921729,31.07762278991117,32.25757860433174,67.61673221,6.761300688698987,8.158459076508432,0.1256891848991571,0.4264685874220112,4.252376108688751,12.65897414301356,9.96507913883472
2771,39.9,50381,25470,24911,25541,17925,1725,2851,537,9241,1951,2911,5194,3106,6216,2117,222,149,89708,5112,5.0,2.3,5.5,4.3,8.9,14.6,14.3,20.9,11.3,12.9,10.146682281018638,17.276354181139716,23.052341160358072,76.94765883964193,1.593854826224172,0.4346876798793196,0.0,0.468430559139358,4.084873266,16.470494829399975,12.125602905857368
2772,36.2,7582,3925,3657,3807,2222,197,742,137,1337,360,355,633,278,350,67,0,8,89155,947,0.9,5.0,6.4,5.8,11.5,12.4,13.0,32.4,10.1,2.5,12.490108150883673,5.605381165919283,35.09628066473226,64.87734107095753,5.539435505143762,0.5671326826694804,0.0263782643102083,1.9519915589554209,10.960168820891584,16.07755209707201,8.981798997625956
2773,39.3,70062,35479,34583,35450,22514,3305,6365,736,13253,2764,4125,7446,3693,7054,2029,373,373,85385,6230,2.4,2.7,5.1,7.7,10.0,16.7,13.8,21.1,9.5,11.0,8.892124118637778,14.02900288316063,13.666466843652763,86.25788587251292,1.4258799349147897,0.589477891,0.075647284,0.7878735976706346,4.919928063714996,5.943307356341526,15.59475893
2774,48.4,45341,22754,22587,24427,14304,3276,5091,756,8283,2172,3024,5642,2298,4216,1945,543,264,61748,5497,5.8,4.3,9.1,9.5,13.5,17.6,12.0,16.8,6.1,5.3,12.123684965042676,15.367989237114314,14.106437881828809,85.89356211817119,3.996382964645685,0.5646103967711343,0.0,0.1058644493945877,3.0039037515714253,6.435676319445976,19.58271762863633
2775,30.0,7630,3576,4054,3428,2391,243,616,139,995,298,605,571,234,394,12,39,0,80317,1036,1.6,6.1,7.2,6.1,4.1,20.9,23.5,12.6,6.0,12.0,13.577981651376149,5.832241153,35.28178243774574,64.71821756225425,1.5727391874180865,0.5242463958060288,0.0,1.035386631716907,8.925294889,23.22411533420708,9.017038007863697
2776,40.3,17903,8822,9081,9040,6036,1284,1471,269,3272,805,739,2334,997,2002,625,155,19,65565,2767,6.1,4.5,8.0,10.2,12.9,12.1,14.3,21.3,6.7,3.8,15.455510249678824,15.64542255487907,11.757805954309331,88.24219404569067,1.843266491649444,0.3463106741886834,0.0,0.3965815785063956,2.4465173434619896,6.725129866502821,15.137127855666648
2777,30.9,13896,6953,6943,7278,3636,943,1112,208,2093,249,569,889,491,722,128,27,21,35061,5109,12.9,11.6,14.1,11.2,12.4,10.0,10.6,9.3,3.9,3.9,36.76597582037997,6.462291306850893,47.27979274611399,52.72020725388601,0.093552101,0.1511226252158894,0.0,0.0,8.743523316062177,38.2915947,16.047783534830167
2778,33.2,9700,5101,4599,5073,3214,304,721,101,1249,390,240,1032,512,588,163,40,10,49243,2987,5.0,11.7,6.9,10.0,17.4,14.4,16.6,15.4,1.2,1.4,30.79381443298969,8.257731958762887,42.11340206185567,57.886597938144334,0.7216494845360825,0.3298969072164948,0.0,0.1134020618556701,4.608247422680412,36.340206185567006,16.88659793814433
2779,33.8,7102,3814,3288,3221,2169,154,427,55,1075,89,234,766,582,924,192,20,32,80268,485,3.2,2.2,4.4,8.8,9.2,19.3,15.0,27.5,7.5,3.0,6.829062235989862,16.446071529146717,10.785694170656154,89.07350042241622,0.140805406927626,0.0,0.140805406927626,0.8870740636440438,5.871585468882005,3.886229231202478,12.517600675865951
2780,33.1,58291,29874,28417,27916,18283,1788,3628,559,9977,1246,3195,5861,3279,6499,2046,240,221,72769,4719,4.8,3.2,3.9,6.5,11.3,22.1,14.3,19.7,8.3,5.8,8.095589370571785,15.450069478993328,9.543497280883845,90.28151858777514,0.4117273678612479,0.9967233363641042,0.1749841313410303,0.4666243502427476,1.8870837693640528,5.781338457051689,11.235010550513802
2781,25.5,134428,67593,66835,68922,46070,2868,5978,848,12606,1199,5638,12546,5302,17456,7168,1096,1768,72719,17695,3.4,2.5,5.7,9.6,11.9,18.3,15.1,19.8,6.9,6.8,13.163180289820572,20.448120927187787,12.269021334840955,87.33373999464398,0.6881006933079418,2.007766239176362,0.3972386705150713,0.3615318237271997,3.3378462820245787,5.873776296604874,8.438718124200316
2782,37.8,20338,10219,10119,10068,6244,1156,1991,229,3234,654,1226,2748,2137,1563,504,94,62,53734,3317,6.7,4.0,12.8,10.4,11.9,18.9,15.4,13.1,4.6,2.1,16.309371619628283,10.930278296784344,10.25174550103255,89.55649523060282,1.1112203756514898,0.2753466417543515,0.1917592683646376,0.6047792309961648,2.084767430425804,6.175631822,16.633887304553053
2783,43.3,638,366,272,299,188,35,57,2,115,11,47,110,37,53,16,2,7,61250,46,8.9,2.6,3.0,10.6,18.7,15.3,10.6,21.3,6.4,2.6,7.210031347962382,12.225705329153604,7.210031347962382,92.78996865203762,0.0,0.0,0.0,1.7241379310344829,0.1567398119122257,5.329153605015674,11.755485893416928
2784,32.0,363032,184446,178586,175106,117046,9445,22717,2650,40115,5630,17754,37148,22855,54957,21481,3754,2456,101285,21786,2.3,1.4,3.5,4.9,6.8,15.5,14.8,24.6,12.7,13.6,6.001123867868397,22.766037153749533,11.833943013288083,87.38403226161881,1.246722052050508,1.8254589127129288,0.7820247250931047,0.4060248132396042,2.0560171,6.299720134864144,9.114072588642324
2785,33.1,19779,10004,9775,9102,5884,712,1409,245,4124,476,1092,2008,1066,1152,441,45,47,70821,2625,3.5,3.9,7.9,7.8,12.5,17.7,15.5,18.8,6.8,5.5,13.271651751858032,8.519136457859346,10.804388492845948,88.76586278376055,0.3741341827190454,0.39435765205521,0.4297487233934982,3.4379897871479854,2.254916830982355,4.342990039941352,13.625562465240913
2786,38.4,9898,5036,4862,4759,3201,419,688,66,1774,179,447,1447,1035,572,369,38,1,67056,1156,3.3,2.1,8.7,8.8,12.1,19.7,14.7,18.5,9.8,2.2,11.679127096383109,9.9009900990099,3.445140432410588,95.58496666,0.080824409,0.0,0.9698929076581128,0.5859769650434431,0.3334006870074762,2.444938371388159,15.296019397858156
2787,40.4,5121,2635,2486,2667,1572,226,445,76,1013,77,236,682,451,785,268,56,27,56481,787,4.3,5.5,8.2,14.3,12.6,19.1,15.0,11.4,5.6,4.0,15.368092169498146,22.18316735012693,5.330990041007615,94.23940636594416,0.1171646162858816,0.0,0.4296035930482327,2.851005662956454,0.9177894942394064,1.4450302675258735,14.31361062292521
2788,40.3,9680,4947,4733,5382,3159,476,1352,140,1352,260,382,1617,764,1501,401,281,28,59171,1505,7.6,3.1,6.3,8.9,13.5,21.0,15.5,14.0,6.0,4.2,15.547520661157025,22.840909090909093,11.859504132231406,87.09710743801654,0.020661157,1.4462809917355373,1.043388429752066,3.605371900826446,2.1487603305785123,4.638429752066116,12.12809917355372
2789,29.5,58068,29210,28858,30381,19527,1361,3961,647,6487,1282,2676,6332,3616,6623,2222,518,528,63005,8109,4.5,4.6,6.4,9.0,13.1,20.5,14.7,16.0,6.7,4.5,13.964662120272784,17.03347799132052,11.502032100296203,88.23620582765034,0.7473996004684164,1.126265757,0.2617620720534546,1.5946820968519668,2.7640008266170697,5.269683818970862,11.000895501825443
2790,30.1,11943,6287,5656,5733,3567,340,691,78,2153,141,627,1192,749,989,327,88,37,88048,1009,3.0,2.5,6.1,6.2,7.4,16.6,15.5,26.1,10.4,6.2,8.448463535125178,12.065645147785313,7.410198442602361,92.58142845181276,0.6363560244494683,0.5944904965251612,0.008373106,1.1554885707108766,0.4772670183371013,4.546596332579754,12.233107259482544
2791,42.9,7814,3897,3917,4006,2563,378,887,108,1244,237,362,1081,552,1238,406,84,88,70327,978,6.6,5.5,4.7,6.9,14.7,18.0,11.7,19.2,6.6,6.3,12.515996928589711,23.240337855131816,6.7699001791656,93.17890964934732,0.166368057332992,1.074993601228564,0.051190171,1.7020732019452267,1.7020732019452267,2.12439211671359,17.775787048886613
2792,34.4,13027,6703,6324,6014,4123,478,918,91,2216,354,548,1385,800,1428,328,18,90,69403,1439,2.8,2.3,9.7,6.4,14.7,19.6,17.4,15.0,8.0,4.0,11.046288477776924,14.308743379135642,13.917248790972597,85.89084209718277,0.2456436631611268,1.7195056421278885,0.1919091118446304,1.420127427650265,6.448146157979581,4.083825900053735,13.379903277807632
2793,32.1,12367,6417,5950,5571,3838,275,567,54,1392,199,780,1031,806,1667,722,103,116,120854,213,2.2,0.4,0.8,1.9,7.5,11.8,12.0,29.4,15.3,18.7,1.7223255437858818,21.08838036710601,4.584782081345516,94.8896256165602,0.5579364437616237,0.4043017708417563,0.5255923020942832,0.2021508854208781,1.2695075604431147,2.150885420878144,6.525430581385947
2794,49.5,1764,940,824,933,556,148,185,8,373,54,32,260,136,171,58,0,13,33359,365,5.6,17.0,18.3,10.9,14.9,11.8,7.6,9.8,3.3,0.7,20.691609977324266,13.718820861678005,4.705215419501134,95.29478458049888,0.1700680272108843,0.0,0.0,0.0,1.643990929705215,2.891156462585034,20.918367346938776
2795,33.9,2543,1287,1256,1176,892,35,147,9,317,9,166,371,191,250,118,27,15,69250,203,2.0,2.2,6.8,11.9,7.3,26.4,16.5,16.5,6.0,4.4,7.982697601258357,16.122689736531655,11.954384585135664,88.04561541486433,0.0,0.0393236335037357,0.0,0.5898545025560362,3.5391270153362173,7.786079433739677,15.060951631930791
2796,33.4,1180643,597700,582943,630202,388950,33075,92856,15488,145389,23149,54860,115403,69300,182997,71199,17745,12429,90011,94306,3.0,2.3,4.4,5.5,9.4,16.2,14.6,20.8,11.3,12.4,7.9876812889247635,24.086027698466005,23.85352727285047,74.56479223609507,1.823667272833532,4.155362798,1.5816804910544509,0.8675780909216418,9.023896300575194,7.983022810451593,9.887408810283889
2797,33.2,14524,7293,7231,7845,4787,751,901,232,2453,311,864,1579,917,1153,437,76,32,52108,2937,8.6,9.2,7.4,10.5,11.6,17.2,14.9,11.9,4.2,4.6,20.221702010465435,11.690994216469292,53.06389424400992,46.57119251,0.1514734232993665,0.530156982,0.3649132470393831,44.953180941889286,2.850454420269898,4.578628477,21.70201046543652
2798,33.1,28816,15325,13491,15319,9388,1061,1893,301,4903,512,1563,2829,1895,2294,1180,148,249,64356,3888,3.4,3.3,8.1,8.2,15.0,20.7,12.6,17.8,6.5,4.4,13.492504164353136,13.43350916,12.371599111604665,87.02109938922821,0.8953359244863965,0.7842865074958356,0.6073014991671294,0.9300388672959468,7.124514158800667,2.637423653525819,10.875902276513049
2799,36.2,21667,11144,10523,10330,7052,789,1491,232,3684,587,1069,2513,1560,2083,818,114,92,66972,2501,3.1,3.6,7.4,7.2,12.4,21.0,15.6,18.8,7.2,3.6,11.542899340010154,14.339779388009417,6.909124475008078,92.8970323533484,0.539991692,0.4384547930031846,0.1938431716435131,0.8861402132274888,1.786126367286657,3.2584114090552454,14.47823879632621
2800,40.5,42524,21971,20553,22380,14659,946,3634,232,3840,537,1218,4049,1474,10326,4340,1218,663,126392,2218,3.7,0.7,2.1,4.9,5.2,11.7,12.3,18.0,11.8,29.6,5.215878092371367,38.91214373059919,12.059072523751292,87.82805004232904,0.7548678393377857,1.7966324898880632,0.1128774339196689,0.4515097356786756,3.320477847803593,5.735584611043175,5.853165271376164
2801,31.7,74032,37722,36310,36278,23401,1884,4436,918,11974,1857,3937,7797,4905,6423,2523,279,603,95545,3322,1.8,2.5,3.5,4.5,7.5,17.2,15.3,27.9,10.9,8.9,4.487248757294143,13.275340393343418,12.601307542684244,86.61119515885022,0.795601902,0.8023557380592177,0.7874972984655284,0.3525502485411713,2.951426410200994,7.699373244002594,10.99524529933002
2802,32.4,35951,18211,17740,17519,10408,1100,2897,459,6115,1152,2337,3438,2000,2856,767,114,86,67983,4105,5.9,2.2,7.1,7.8,11.9,19.4,14.8,19.2,6.6,5.2,11.41831937915496,10.63391838891825,16.86462129008929,83.01298990292342,0.4227976968651776,0.6175071625267725,0.1223888069872882,6.144474423520904,1.8859002531223052,7.793941754054129,12.375177324691942
2803,25.2,666021,338404,327617,328316,221035,12266,26482,5104,47584,8856,24721,60587,34099,99898,32451,5585,5696,91263,57565,2.8,1.8,4.3,5.2,9.1,16.3,15.6,22.1,11.1,11.7,8.643120862555385,21.56538607641501,12.929171902988044,86.27145390310515,0.6142448961819522,1.4233785421180414,0.7993741939067986,0.574756652,3.330525614057214,6.986266198813551,8.449883712375437
2804,35.5,35009,17880,17129,16589,11590,705,2163,199,3739,310,1442,2988,1958,6585,2240,624,527,104855,1864,1.7,1.9,4.7,3.2,8.1,15.0,12.5,20.7,14.4,17.8,5.324345168385272,28.495529720928904,12.151161129995144,87.76885944,0.4484561112856694,1.176840241080865,0.079979434,0.2170870347624896,3.92756148418978,6.381216258676341,7.829415293210317
2805,38.6,183297,91287,92010,92763,62292,7096,13201,1830,22581,2797,12088,20871,15940,24819,10020,2575,2076,71976,15967,3.1,2.8,5.4,9.3,11.7,18.8,12.6,20.3,7.9,8.1,8.710999088910349,21.544269682537085,11.393530717905913,88.00635034943288,0.5793875513510859,1.0523903828213228,0.6001189326612001,1.22151480929857,3.737649825147166,4.802588149287768,12.409913964767563
2806,43.0,2532,1299,1233,1210,845,134,197,5,392,22,83,431,314,269,87,9,25,64870,212,1.4,3.9,5.3,10.5,18.0,15.7,18.8,18.4,3.5,4.5,8.372827804107425,15.402843601895736,1.382306477093207,98.6176935229068,0.0,0.0,0.0,0.0,0.078988942,1.3033175355450235,11.453396524486571
2807,33.2,262960,133298,129662,135069,82246,7599,23614,3662,41285,6680,15212,28107,16213,31010,10422,1619,1461,82291,19866,3.3,2.3,4.3,6.5,10.3,17.8,16.9,21.8,8.9,7.8,7.554761180407667,16.927289321569823,14.829631883176148,84.94143595984181,1.0526315789473684,1.3831000912686342,0.2289321569820505,0.6947824764222695,4.983267417097657,6.715850319,11.371691512017035
2808,43.9,37434,18716,18718,22246,13254,1657,3772,221,6871,730,1262,2862,1998,6343,3080,613,877,85870,2577,2.8,2.9,6.0,6.5,10.6,16.2,13.6,21.1,10.7,9.7,6.884116044237859,29.15264198322381,7.776353048031201,92.14617727199872,1.0445049954586738,2.054282203344553,0.07746968,0.2137094619864294,0.566330074,3.897526312977507,15.523321045039268
2809,46.7,37326,18243,19083,21739,12140,2257,4043,322,6715,828,1806,3126,2211,5734,3662,738,439,68558,4059,6.1,4.4,6.7,9.5,10.9,16.1,12.8,16.7,8.8,7.9,10.87445748271982,28.32609977,6.376252478165354,93.55141188,0.956437872,1.0769972673203665,0.072335637,0.117880298,0.7822965225312115,3.442640518673311,17.285538230723894
2810,45.4,30418,15313,15105,17364,9431,1665,3627,290,6508,804,1486,3216,1669,4219,1989,413,306,62964,3500,4.0,4.7,9.5,9.9,12.1,17.8,12.7,17.6,6.1,5.6,11.506344927345651,22.772700374778093,5.930698928266158,94.06930107173385,1.0618712604378986,0.4273785258728385,0.0,0.2235518443027155,0.812019199,3.405878098494312,16.973502531395884
2811,36.7,168309,83053,85256,104311,61063,6454,13606,1087,16873,1973,4773,11129,9693,36064,18247,4296,3933,89494,17754,4.2,3.3,5.0,6.8,8.5,14.7,13.0,19.9,11.0,13.5,10.548455519312691,37.15784657980262,11.841909820627537,88.11947073537362,2.534029671615897,3.8892750833288776,0.0386194439988354,0.086745213,0.5436429424451455,4.788216910563309,11.107546239357372
2812,51.6,5976,3024,2952,3285,1894,445,707,76,1671,297,374,445,348,515,298,45,62,55247,789,3.3,6.2,11.1,11.4,13.2,21.3,14.6,12.3,3.6,3.1,13.20281124497992,15.39491298527443,4.919678714859438,95.08032128514056,0.033467202,0.7362784471218206,0.0,0.6526104417670683,0.0,3.497322623828648,22.89156626506024
2813,40.6,50101,25212,24889,27756,16112,2036,4784,395,11696,1533,2461,3603,3478,6192,2605,363,516,73633,5151,4.6,4.7,5.8,6.7,11.1,17.7,13.7,21.5,8.5,5.8,10.281231911538692,19.312987764715277,6.750364264186344,93.21770024550408,0.2415121454661583,0.6606654557793258,0.03193549,0.6067743158819185,0.4969960679427556,4.7444162791161855,14.067583481367638
2814,48.6,7335,3767,3568,4062,2485,249,774,55,1613,166,289,467,463,1406,727,118,138,86639,544,3.6,2.8,6.2,3.9,13.8,13.0,13.3,16.7,14.3,12.4,7.416496251,32.569870483980914,7.839127471029311,92.16087252897069,1.090661213,0.3408316291751874,0.0,1.745057941,0.7089297886843899,3.953646898432175,12.174505794137696
2815,41.0,25977,13023,12954,14595,8495,1080,2881,187,3573,682,1149,2554,1559,5040,2176,455,251,69886,2177,4.1,2.2,7.9,6.1,13.2,19.6,13.1,18.2,7.6,8.0,8.380490433845326,30.496208184162917,6.182392116102706,93.81760788,1.2010624783462294,0.4734957847326481,0.0,0.3464603302921815,0.8315047927012357,3.3298687300304115,12.699695884821187
2816,46.6,29439,14820,14619,16015,9840,1332,3997,236,6513,791,910,2211,2427,4186,2388,655,482,74534,2662,2.4,3.0,6.7,7.3,11.7,19.2,16.0,20.2,8.1,5.3,9.042426712863888,26.193145147593327,4.972995006623866,95.02021128435068,0.3430823057848432,0.5502904310608377,0.006793709,0.2751452155304189,0.6487992119297531,3.155677842318014,15.411528924216174
2817,45.6,27459,13899,13560,14986,9052,1636,2989,329,6601,953,1155,2187,1915,3474,1608,346,141,63981,2610,3.7,4.0,8.8,9.9,13.9,17.3,15.5,16.6,5.6,4.7,9.505080302,20.28114643650533,4.996540296441968,94.98525073746312,0.691940712,0.5972540879128883,0.0182089660949051,0.3095524236133872,0.3350449761462544,3.062748097163043,16.96711461
2818,47.7,60585,30326,30259,34979,20186,3313,6717,563,13802,1383,2444,5242,4272,8964,4513,863,474,62641,6677,3.5,6.1,9.7,8.7,13.1,17.9,11.7,16.6,7.0,5.7,11.02087975571511,24.451596929933157,5.539324915408105,94.46067508,0.6321696789634398,0.7592638441858546,0.0,0.1353470330940001,0.3449698770322687,3.6675744821325416,15.901625814970702
2819,43.8,59768,29775,29993,34980,19717,2863,6759,433,10046,1167,2097,4894,3107,11793,6147,1476,694,77278,5703,3.3,3.9,6.4,8.1,10.3,16.4,14.5,19.7,9.0,8.4,9.541895328603935,33.64676750100388,5.832552536474368,94.16075492,0.9168785972426716,0.8365680631776201,0.006692545,0.0334627225271048,0.5655200107080712,3.480123143,13.880337304243074
2820,47.0,45857,22648,23209,27217,14714,2483,7054,355,9059,1274,1681,3923,2387,7225,4827,898,807,65473,5563,3.1,5.7,7.8,9.6,13.0,17.0,14.6,14.5,7.3,7.4,12.131190439845607,29.99978193078483,7.418714700045795,92.5812853,1.127417842423185,1.2800662930414113,0.0,0.2333340602307172,0.3510914364219203,4.426805068,16.919990404954532
2821,47.8,57832,28520,29312,32734,18840,3098,6793,408,11222,1353,2151,4978,3817,10459,5272,1159,819,69492,4973,3.7,3.8,8.5,7.2,11.6,19.3,12.5,16.4,7.7,9.3,8.599045511135703,30.62145524968876,6.179969567021718,93.82003043297829,0.7089500622492737,1.0046341126020195,0.0,0.1072070825840365,0.6812837183566192,3.677894591229769,14.834347765942733
2822,47.3,33367,16257,17110,18534,11243,2438,2640,527,6992,1070,1391,3187,2051,2970,1747,334,157,52694,5240,5.2,5.5,8.5,13.2,14.8,18.7,13.5,10.6,5.4,4.7,15.70413881979201,15.60823568196122,37.48314202655318,62.51685797344682,28.42329247460065,0.8031887793328738,0.0,0.236760871519765,1.7352474001258729,6.284652500974016,16.588245871669614
2823,39.7,112513,54068,58445,65340,40248,5741,8503,654,9804,1475,3256,6955,4434,23136,14590,4208,4328,97708,7378,2.6,2.1,5.0,5.9,8.5,15.1,12.0,18.4,12.5,17.9,6.557464470772266,41.117026476940445,21.35219930141406,78.61758196830588,8.857643116795392,5.616239901166977,0.0302187302800565,0.1110982730884431,1.590038484441798,5.177179525921449,9.189160363691308
2824,48.0,15159,7501,7658,8711,4898,1319,1509,296,4332,513,977,1492,827,967,461,111,162,52546,2035,8.3,7.2,9.9,9.6,12.0,20.7,10.0,14.0,4.9,3.4,13.424368362029156,11.221056797941817,7.645623062,92.35437693779272,5.165248367306551,0.059370671,0.0,0.0,0.5079490731578601,1.913054950854278,17.15152714559008
2825,45.1,13309,6531,6778,6864,4805,816,844,380,3664,779,381,1136,770,1251,416,40,30,63438,1469,6.0,2.2,5.4,8.6,17.2,14.0,20.5,12.4,7.9,5.7,11.037643699752048,13.05131866,25.40386204823804,74.59613795176196,20.12923585543617,0.007513713,0.0,0.0,0.0,5.267112480276505,16.530167555789316
2826,43.9,31426,14973,16453,17584,10533,2033,3036,444,6901,1559,1594,2451,2195,2996,1498,99,286,64454,3452,4.3,4.6,10.2,9.2,12.6,15.6,13.1,18.1,6.8,5.5,10.984535098326226,15.525361165913576,24.98886272513205,74.94113154712659,18.22058168395596,0.7191497486157958,0.070005728,0.7573346910201744,1.7660535862025075,3.5257430153376186,15.662190542862596
2827,43.1,16253,7910,8343,8446,5501,977,1325,145,3768,790,1104,1602,853,1626,546,29,14,60041,2225,5.8,5.0,10.0,7.8,15.3,15.1,13.8,17.3,5.1,4.8,13.689780348243405,13.628253245554667,22.34664369654833,77.65335630345167,18.107426321294533,0.3137882237125454,0.0,0.00615271,2.091921491416969,1.8273549498554116,14.120470067064542
2828,35.3,235845,119030,116815,145824,88132,6020,15899,922,10675,1961,4174,9654,5657,61741,48347,14799,8003,137387,15527,3.3,1.6,3.1,3.2,4.6,9.5,11.0,18.7,14.7,30.3,6.5835612372532815,56.34632915686149,34.918272594288624,64.97911764082343,9.325616401,10.306769276431554,0.102609764887956,0.3684623375522058,5.463333969344273,9.4540906103585,6.385973838750027
2829,44.8,77433,39547,37886,42141,25894,4812,7620,625,19116,3871,4248,6572,4232,8937,3193,730,421,76124,5981,2.8,3.6,6.3,8.5,11.3,16.8,16.2,21.4,8.1,5.0,7.724096961243915,17.151602030142186,9.099479550062634,90.81528547260211,4.399932845169372,0.4468379114847675,0.085234977,0.2337504681466558,1.1958725607944931,2.8230857644673457,13.545904201051233
2830,51.8,4177,2073,2104,2139,1520,324,524,13,978,201,313,460,226,408,154,17,11,55699,956,6.1,7.3,12.2,7.1,13.0,16.3,14.8,10.2,6.0,6.9,22.88723964567872,14.124970074215945,6.416088101508259,93.58391189849176,4.836006703375628,0.3351687814220732,0.0,0.095762509,1.1491501077328226,0.0,14.819248264304523
2831,46.8,79761,39452,40309,42021,28288,3934,6592,773,14534,2532,4396,8074,5240,11560,5532,1009,814,74773,7161,3.0,3.2,6.6,7.0,12.4,18.0,14.9,18.9,8.2,7.8,8.978071990070335,23.71459735961184,12.78444352503103,87.21555647496896,6.174696907009691,1.266283020523815,0.0,0.066448515,1.229924399142438,4.047090683416708,13.038953874700669
2832,46.4,6241,3540,2701,3487,1887,509,682,54,1651,620,446,659,397,565,201,42,12,59901,564,2.6,5.5,6.3,8.0,15.4,23.8,15.7,16.0,4.6,2.1,9.037013299150775,13.138920044864603,6.569460022432303,93.43053997756768,4.021791379586605,0.1442076590290017,0.0,0.096138439,0.4806921967633392,1.8266303477006889,14.869411953212628
2833,47.5,33734,16820,16914,18371,11496,1847,3101,133,7861,883,1863,2820,2986,4273,2024,361,225,77680,2397,3.4,2.8,6.7,6.1,10.2,19.7,14.2,19.6,8.9,8.5,7.105590798600818,20.40374696,6.821011442461611,92.93294599,2.5434279954941603,0.5039426098298452,0.2460425683286891,0.1215391000177862,0.4179759293294598,3.23412580779036,12.313985889606926
2834,44.6,15965,8513,7452,9657,4776,1061,2004,484,2834,1328,729,1589,817,1194,595,120,27,52678,2346,4.2,4.9,13.7,11.4,13.0,19.1,13.5,12.1,3.4,4.8,14.694644534920135,12.12652678,58.68462261196367,41.31537738803633,54.58189790165988,0.093955528,0.0,0.2129658628249295,1.2840588787973692,2.511744441,15.627936110241151
2835,47.6,20246,10504,9742,11164,6283,1762,2251,397,4928,1154,919,1693,1084,853,777,43,16,39591,4878,8.5,6.1,17.4,11.6,17.7,14.9,9.7,11.3,1.1,1.7,24.09364812802529,8.342388619974315,3.3339918996344955,96.6660081,1.8423392275017287,0.0493924725871777,0.0,0.0,0.2667193519707596,1.1755408475748297,32.19401363232243
2836,43.3,16869,9405,7464,9379,5105,1175,1604,237,4215,1494,821,1745,790,985,447,46,53,59894,2083,4.0,6.5,10.5,11.2,11.2,17.7,14.1,14.8,6.7,3.4,12.34809414,9.075819550655048,38.656707570099,61.34329243,32.18329480111447,0.023712134684925,0.0,0.2193372458355563,1.736913865670757,4.493449523,15.596656589009426
2837,43.1,55518,27091,28427,30985,18188,3622,4704,584,11305,2411,3209,5800,3616,6576,2824,198,264,59022,5460,4.3,3.5,8.6,11.3,12.7,22.2,11.5,15.6,6.5,3.8,9.834648222198206,17.76360819914262,21.106668107640765,78.85010266940452,14.090925465614756,0.9996757808278396,0.0432292229547173,0.1855254151806621,0.6898663496523649,5.140675096365143,14.325083756619476
